PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0PIXV,r1b2r1k/ppp1q1pp/2n5/8/1PB1p1nN/2P3P1/PBQ5/R5K1 b - - 3 20,g4e3 h4g6 h7g6 c2h2 c8h3 h2h3 e7h4 h3h4,988,85,88,1365,mateIn4,https://lichess.org/5fdXLMre/black#40,
0U0fj,3rr1k1/pp3ppp/8/4q3/1PQ1P3/P4RP1/5RKP/2b5 b - - 2 27,d8c8 c4f7 g8h8 f7f8 e8f8 f3f8 c8f8 f2f8,946,86,92,1145,mateIn4,https://lichess.org/7OT5XHsV/black#54,
10kQs,7k/5pp1/7p/8/8/Q1PR4/Pr2q1PP/4R2K w - - 0 27,e1e2 b2b1 a3c1 b1c1 d3d1 c1d1 e2e1 d1e1,955,81,79,78,mateIn4,https://lichess.org/9fg1jgZW#53,
008tL,8/7k/pR5p/3p4/5r2/2P1p2P/P5P1/6K1 w - - 0 40,b6a6 e3e2 a6e6 f4f1,1026,82,95,3058,rookEndgame,https://lichess.org/yhNupFCi#79,
00Aae,1R6/1P6/4pkp1/5p2/3P3p/3KP3/8/1r6 b - - 0 43,h4h3 b8f8 f6e7 b7b8q b1b8 f8b8,1020,80,88,344,rookEndgame,https://lichess.org/mLIjph1r/black#86,
00JaW,8/r7/Pk5p/3R2p1/4p1P1/4P3/3K4/8 b - - 0 48,a7a6 d5d6 b6a5 d6a6 a5a6 d2c3 a6b7 c3d4,1082,79,88,200,rookEndgame,https://lichess.org/K2MPI0zt/black#96,
00L84,6k1/5pp1/7p/2p5/2P5/2rp2PP/PR3P2/5K2 w - - 0 37,b2b3 c3c1 f1g2 d3d2,1050,91,93,637,rookEndgame,https://lichess.org/ZX4yckwu#73,
00XCT,6Q1/7K/2k5/3r4/8/8/8/8 w - - 5 82,h7h8 d5h5 g8h7 h5h7,1044,80,100,265,rookEndgame,https://lichess.org/I94rnuWS#163,
01TeF,8/8/2N5/1pk5/n7/1K6/P7/8 w - - 0 55,c6d4 c5d4 b3b4 a4c3,1059,76,96,4361,knightEndgame,https://lichess.org/6HZYYOQU#109,
0Aqq3,6k1/6p1/p1pK4/P6P/1n6/8/2p5/2N5 b - - 3 55,c6c5 d6c5 g8h7 c5b4,1072,80,88,387,knightEndgame,https://lichess.org/tftFOzxT/black#110,
0Dse3,8/4n3/7K/3Pk1p1/8/2N4P/8/8 b - - 0 41,e7d5 c3d5 e5d5 h6g5,1001,77,76,122,knightEndgame,https://lichess.org/LJ3elNIs/black#82,
0GEPS,8/5k2/8/1p6/3P1P2/2PN4/1n2p1K1/8 w - - 1 46,g2f2 b2d3 f2e2 d3f4,1057,86,90,225,knightEndgame,https://lichess.org/RmsBZcSB#91,
0Gk1Q,8/5kB1/5p1P/5n2/1K6/8/8/8 b - - 0 50,f5g7 h6h7 g7e6 h7h8q,1036,108,56,17,knightEndgame,https://lichess.org/9nD6ewNR/black#100,
001om,5r1k/pp4pp/5p2/1BbQp1r1/6K1/7P/1PP3P1/3R3R w - - 2 26,g4h4 c5f2 g2g3 f2g3,1018,80,89,223,mateIn2,https://lichess.org/VWOIWtIh#51,
001w5,1rb2rk1/q5P1/4p2p/3p3p/3P1P2/2P5/2QK3P/3R2R1 b - - 0 29,f8f7 c2h7 g8h7 g7g8q,1049,80,85,208,mateIn2,https://lichess.org/0e1vxAEn/black#58,
009bR,4r2k/3q2r1/1p4pQ/p1pP4/2P4P/1N4p1/PP3RK1/8 b - - 1 37,g7h7 f2f8 e8f8 h6f8,1040,77,82,149,mateIn2,https://lichess.org/rvHGlZar/black#74,
009uB,3br2r/5k1p/4p1pQ/P5P1/1B5P/P6q/5R2/6K1 b - - 1 35,f7g8 f2f8 e8f8 h6f8,1014,83,95,298,mateIn2,https://lichess.org/1llcQdqK/black#70,
00JfN,r6r/1bpnk3/1p1pB3/pP1P3q/P3PQP1/2b2N1P/2P2P2/R3R1K1 b - - 0 24,h5h3 f4f7 e7d8 f7d7,1060,82,100,81,mateIn2,https://lichess.org/Srytn3TD/black#48,
00d5g,2b2rk1/pp4p1/2p5/4r3/2B5/1P6/P4pK1/5R2 b - - 4 32,g8h8 f1h1 c8h3 h1h3 e5h5 h3h5,1075,85,94,606,mateIn3,https://lichess.org/Vf4zaDk5/black#64,
00pSv,5k2/5p1p/6p1/1p2q3/2p1p1n1/1P2P3/P1R1QPPP/6K1 w - - 0 26,e2g4 e5a1 c2c1 a1c1 g4d1 c1d1,1010,92,86,31,mateIn3,https://lichess.org/AE7pbh2M#51,
01Dq7,2k5/ppp3q1/4p1r1/4P3/3P4/1PP2RPp/P3Q1nP/5K2 b - - 2 30,g7h7 f3f8 c8d7 e2b5 c7c6 b5b7,1066,75,98,912,mateIn3,https://lichess.org/4SXAZbeY/black#60,
01S2P,r4rk1/5qpp/p1p1p3/3pB3/6Q1/8/PPP2PPP/R3R1K1 w - - 4 18,e1e3 f7f2 g1h1 f2f1 a1f1 f8f1,1050,88,95,1860,mateIn3,https://lichess.org/PpvbkBkX#35,Vienna_Game Vienna_Game_Other_variations
01pl8,3r4/pR1N2p1/2p2p1k/4p2p/2B1Pn1N/1P6/P1P2PPP/3R2K1 w - - 4 31,d7f6 d8d1 c4f1 f4e2 g1h1 d1f1,1042,76,97,1251,mateIn3,https://lichess.org/nCrUcojU#61,
05iJw,8/6R1/1kp2R2/p7/1pp5/P1P5/KP5r/8 w - - 0 48,g7g6 b4b3 a2a1 h2h1 g6g1 h1g1 f6f1 g1f1,1076,85,76,105,mateIn4,https://lichess.org/wJoikUza#95,
0HH5q,1rr3k1/1q3ppp/3P4/2B1p3/2QnP1P1/pP6/P4R1P/2K2R2 b - - 4 29,b7e4 c4f7 g8h8 f7f8 c8f8 f2f8 b8f8 f1f8,1072,78,73,312,mateIn4,https://lichess.org/72V9VOrW/black#58,
0HYrn,1k5q/pp3p2/4Pp2/8/1P1pB3/P2P2b1/6P1/3Q1RK1 w - - 2 28,f1f3 h8h2 g1f1 h2h1 f1e2 h1g2 f3f2 g2f2,1029,79,87,1227,mateIn4,https://lichess.org/I447Cwa8#55,
0XJ31,5r1k/q5p1/p6p/1p3r2/1Q6/1B3N1P/PP4P1/R4K2 w - - 2 29,a1d1 f5f3 g2f3 f8f3 f1g2 a7f2 g2h1 f3h3,1074,93,89,63,mateIn4,https://lichess.org/w13KdCky#57,
0fZnA,2k1r3/1pp1rp1p/p2B1b2/7q/2QP2p1/2P2RP1/PP3PKP/R7 w - - 0 21,f3f6 h5h3 g2h1 e7e1 a1e1 e8e1 c4f1 e1f1,1043,81,91,660,mateIn4,https://lichess.org/jkUphSvi#41,
0048h,4r3/p5k1/2p2R1p/2Pp4/1P1pr1P1/P6P/8/3R3K w - - 1 35,f6c6 e4e1 d1e1 e8e1 h1g2 d4d3,1130,75,98,1205,rookEndgame,https://lichess.org/dq15P00L#69,
00V0G,8/6P1/5k1K/8/8/3p4/PR6/6r1 w - - 1 49,b2d2 g1h1 d2h2 h1h2,1113,79,90,709,rookEndgame,https://lichess.org/UYjzL2st#97,
00sXv,8/r4pp1/2k1p2p/8/p2PP3/2K2PP1/6P1/1R6 w - - 1 35,c3b4 a7b7 b4a4 b7b1,1121,77,75,104,rookEndgame,https://lichess.org/zR7ytIpT#69,
00tVz,8/5Rkp/4p3/pp2q1p1/5RPP/8/7K/8 b - - 3 42,g7g6 h4h5 g6h6 f7f6 e5f6 f4f6,1190,98,100,27,rookEndgame,https://lichess.org/HUo3TQcF/black#84,
00vKn,8/8/1R6/6k1/6P1/4r2P/r7/5R1K w - - 5 40,f1f6 e3e1 f6f1 e1f1,1164,80,94,76,rookEndgame,https://lichess.org/qsLWpNqw#79,
020tK,8/3K1kp1/7p/4Pn1P/4N3/8/8/8 b - - 4 51,f5d4 e4d6 f7f8 e5e6 d4e6 d7e6,1184,77,89,74,knightEndgame,https://lichess.org/IB0VTTpi/black#102,
04LlM,8/8/k7/P7/2p1N1p1/6Kp/8/8 w - - 8 59,g3g4 h3h2 e4f2 c4c3,1162,76,83,481,knightEndgame,https://lichess.org/J77Gux1X#117,
071vO,8/8/5p1N/6pP/4n1P1/1p6/5k2/2K5 b - - 2 66,f2g3 h6f5 g3g4 h5h6 g4f5 h6h7,1111,77,93,890,knightEndgame,https://lichess.org/IRDLuozZ/black#132,
075kl,8/p6p/1p1k4/1P1pppP1/N6P/5N2/3K1Pn1/8 w - - 2 37,d2d3 e5e4 d3d4 e4f3,1157,75,96,5626,knightEndgame,https://lichess.org/ww9vd0XG#73,
07HMI,8/7p/p1k2p2/1p2pP2/1P2P2P/2nNK3/8/8 b - - 3 45,c3d1 e3d2 d1e3 d2e3,1154,102,75,54,knightEndgame,https://lichess.org/zSauv0wF/black#90,
001Wz,4r1k1/5ppp/r1p5/p1n1RP2/8/2P2N1P/2P3P1/3R2K1 b - - 0 21,e8e5 d1d8 e5e8 d8e8,1125,82,88,74,mateIn2,https://lichess.org/84RH3LaP/black#42,
004X6,1r4k1/p4ppp/2Q5/3pq3/8/P6P/2PR1PP1/Rr4K1 w - - 1 26,a1b1 b8b1 d2d1 b1d1,1152,266,83,14,mateIn2,https://lichess.org/wvPFkjF9#51,
005nD,3rk2r/2qn1pp1/p1Q1R3/3n3p/8/8/PP4PP/5R1K b k - 0 23,f7e6 c6e6 d5e7 e6f7,1139,76,99,676,mateIn2,https://lichess.org/hlgaj6lV/black#46,
006HV,1r6/5k2/2p1pNp1/p5Pp/1pQ1P2P/2P4R/KP3P2/3q4 w - - 4 31,c4c6 b4b3 a2a3 d1a1,1182,75,93,980,mateIn2,https://lichess.org/ibb2c72C#61,
009IO,3rk3/5p1r/p2Np1p1/3bP3/P2n4/8/1P3RPP/5RK1 b - - 4 25,e8e7 f2f7 h7f7 f1f7,1166,81,87,542,mateIn2,https://lichess.org/LJBrm9Or/black#50,
00GuD,1n5k/4r1p1/p2q1rPp/1ppB4/8/3P4/PPP1RPQ1/2K4R b - - 4 25,e7e2 h1h6 g7h6 g6g7 h8h7 g7g8q,1175,76,88,558,mateIn3,https://lichess.org/zcHeWRaO/black#50,
00gJf,7r/2N2p1p/p2p4/1p6/6b1/8/P3kB1P/2RR3K w - - 2 35,f2d4 g4f3 h1g1 h8g8 d4g7 g8g7,1103,139,54,15,mateIn3,https://lichess.org/Tbult76w#69,
01Kz0,4rr2/RQ4pk/2p2q1p/8/8/1P1P4/2P2PPP/5RK1 w - - 3 29,a7a6 f6f2 f1f2 e8e1 f2f1 e1f1,1189,87,92,1964,mateIn3,https://lichess.org/Q262mNXq#57,
01Xgf,5r1k/p1p3p1/7p/4p1r1/2P1Nq2/1P5Q/P5PP/3R2K1 w - - 6 32,e4g5 f4f2 g1h1 f2f1 d1f1 f8f1,1199,78,85,138,mateIn3,https://lichess.org/tTxHHZ15#63,
01XyB,r5k1/2Q2ppp/6n1/8/3Pq3/p3P3/P5PP/5RK1 b - - 1 37,g6h4 c7f7 g8h8 f7f8 a8f8 f1f8,1126,78,78,115,mateIn3,https://lichess.org/nLHbhLSa/black#74,
05nDj,6R1/1pr4p/pR6/5pk1/5n2/r1P2P2/P5PP/6K1 b - - 1 32,g5h5 g2g4 f5g4 f3g4 h5h4 b6h6 f4h5 h6h5,1135,76,99,1053,mateIn4,https://lichess.org/I77hMqJF/black#64,
0C3sw,r1b1k1nr/pp2ppbp/3P2p1/4n3/2B2B2/1P2Pq2/P2QNP1P/2KR4 b kq - 0 14,e5c4 d6d7 c8d7 d2d7 e8f8 d7d8 a8d8 d1d8,1168,77,82,107,mateIn4,https://lichess.org/vR0DDDbI/black#28,Benoni_Defense Benoni_Defense_Old_Benoni
0TzRf,4r1k1/1p3ppp/p1b5/3r4/8/1q2BPQ1/1P4P1/4R1K1 b - - 4 28,e8e3 g3b8 d5d8 b8d8 c6e8 d8e8 e3e8 e1e8,1112,79,86,650,mateIn4,https://lichess.org/9vf1bDVw/black#56,
0eSLe,1r3k2/6pp/4B3/3pP3/1q6/3bP3/1R1p1PPP/3Q2K1 b - - 0 30,b4b2 d1f3 d3f5 f3f5 f8e7 f5f7 e7d8 f7d7,1135,79,94,4512,mateIn4,https://lichess.org/iHavPoGl/black#60,
0emW8,r1b2rk1/1p3ppp/p7/3Np3/6P1/4P3/PPP3P1/2KR3R b - - 0 17,c8g4 d5e7 g8h8 h1h7 h8h7 d1h1 g4h5 h1h5,1140,79,84,759,mateIn4,https://lichess.org/BrE6NOfX/black#34,French_Defense French_Defense_Franco-Sicilian_Defense
0008Q,8/4R3/1p2P3/p4r2/P6p/1P3Pk1/4K3/8 w - - 1 64,e7f7 f5e5 e2f1 e5e6,1266,75,90,678,rookEndgame,https://lichess.org/MQSyb3KW#127,
00Kyy,8/P7/8/5k2/8/5pr1/5r2/R6K w - - 0 50,a7a8q g3h3 h1g1 f2g2 g1f1 h3h1,1256,75,100,202,rookEndgame,https://lichess.org/VrBw9rnh#99,
00eF9,8/8/Rp1r4/2p5/P1P1kp2/1P6/4K3/8 w - - 2 57,a4a5 f4f3 e2f2 d6d2,1214,87,87,52,rookEndgame,https://lichess.org/JdY4zfQY#113,
00eGd,7R/8/p2kp3/2r4p/p4K2/6PP/P7/8 b - - 3 39,d6d5 h8h5 e6e5 h5e5,1252,77,93,2760,rookEndgame,https://lichess.org/uwded1rg/black#78,
00nNa,8/2k3pp/4p3/1R3p2/1Pr2K1P/6P1/5P2/8 w - - 7 37,f4e5 c4e4,1270,97,71,108,rookEndgame,https://lichess.org/WsRWmvEZ#73,
01idE,8/1n6/1P3N2/3p3k/pP3p2/P4Kp1/8/8 b - - 1 60,h5h4 f6d5 g3g2 f3g2,1272,76,87,567,knightEndgame,https://lichess.org/Z4Yo3Lht/black#120,
01tfG,8/8/6p1/1p1k1p1p/1Pn2P1P/2K5/2N2P2/8 w - - 6 46,c2e3 c4e3 f2e3 d5e4 c3d2 e4f3,1204,76,100,354,knightEndgame,https://lichess.org/Lgnoyd4w#91,
02UTq,8/1P6/2n5/p1Pp4/P4K2/7k/8/8 b - - 1 62,d5d4 f4e4 h3g4 e4d5 d4d3 d5c6,1259,76,77,111,knightEndgame,https://lichess.org/MT9qBX4Z/black#124,
046Zg,8/6p1/7p/8/8/2kppN1P/6P1/3K4 w - - 2 52,f3e5 e3e2 d1e1 d3d2 e1e2 c3c2,1269,76,64,111,knightEndgame,https://lichess.org/J6Fy6WuE#103,
066wY,8/3k4/7p/p2PPp1P/2pK1N2/P1P5/1n6/8 w - - 1 50,d4c5 b2d3 c5c4 d3f4,1258,75,79,183,knightEndgame,https://lichess.org/7dbYtLBC#99,
00QZ3,r1bq3r/ppppnkpp/2n5/b5N1/4P3/B1P5/P4PPP/RN1QK2R b KQ - 1 9,f7f8 d1f3 f8e8 f3f7,1249,78,92,1582,mateIn2,https://lichess.org/PiCJ1gmH/black#18,Scotch_Game Scotch_Game_Scotch_Gambit
00Rk3,8/1p2rppk/5q1p/Q4R2/2P5/PP5P/5PP1/5rK1 w - - 0 32,g1f1 f6a1 a5e1 e7e1,1202,211,100,10,mateIn2,https://lichess.org/9ceeRcuK#63,
00mFI,4r2k/2q1r3/2p4Q/p5P1/1p1Pp1P1/2P1N2P/PP6/4bRK1 b - - 0 28,e7h7 f1f8 e8f8 h6f8,1254,76,93,4445,mateIn2,https://lichess.org/kiOTTNFh/black#56,
00qX2,1r2r2k/Q1R4p/4q1p1/4Bb2/8/8/PP3PPP/3R2K1 b - - 0 28,e6e5 c7h7 h8g8 a7f7,1213,81,92,957,mateIn2,https://lichess.org/aDxQAOeN/black#56,
00zNz,r1bqk2r/pp1np1bp/2p3p1/3pNB2/3P1B2/4P3/PPP2PPP/R2QK2R b KQkq - 0 10,g6f5 d1h5 e8f8 h5f7,1203,76,96,4867,mateIn2,https://lichess.org/kZTBqbqj/black#20,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
001wR,6nr/pp3p1p/k1p5/8/1QN5/2P1P3/4KPqP/8 b - - 5 26,b7b5 b4a5 a6b7 c4d6 b7b8 a5d8,1257,74,95,2192,mateIn3,https://lichess.org/ruvbd9JW/black#52,
004kB,4rr1k/pQpn2pp/3p1q2/8/8/2P5/PP3PPP/RN3RK1 w - - 1 16,b7c7 f6f2 f1f2 e8e1 f2f1 e1f1,1209,76,60,192,mateIn3,https://lichess.org/Cl9T6bjt#31,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
00Kyy,8/P7/8/5k2/8/5pr1/5r2/R6K w - - 0 50,a7a8q g3h3 h1g1 f2g2 g1f1 h3h1,1256,75,100,202,mateIn3,https://lichess.org/VrBw9rnh#99,
01TmZ,r1b2rk1/1p2bppp/pqnp4/3Np3/2B1PP2/PN6/1PP2nPP/R1BQ1R1K w - - 5 13,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1242,81,87,3799,mateIn3,https://lichess.org/RIwXCRjL#25,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
02Ub7,2r2nk1/pb4pp/1p2p3/3pP1q1/3P4/1P3QP1/P2N2B1/5RK1 b - - 1 23,b7a6 f3f7 g8h8 f7f8 c8f8 f1f8,1225,79,88,696,mateIn3,https://lichess.org/lzeuazSX/black#46,
042fY,2r3k1/5ppp/8/4p1N1/3n4/3n4/P4PPP/1R3RK1 w - - 0 22,b1b7 d4e2 g1h1 d3f2 f1f2 c8c1 f2f1 c1f1,1269,78,87,1114,mateIn4,https://lichess.org/mNvYqaC8#43,
04p5R,2r5/1k4q1/2pRp3/ppQ1Pp1p/8/2P1P3/PP3PrP/3R2K1 w - - 0 30,g1f1 g2g1 f1e2 g7g4 f2f3 g4g2 e2d3 g1d1,1258,243,88,18,mateIn4,https://lichess.org/9vFqJ15K#59,
07I8T,4r1k1/pR1n1p1p/r5pB/2pP4/8/5Q2/2P2PPP/q4RK1 w - - 1 21,b7d7 a1f1 g1f1 a6a1 h6c1 a1c1 f3d1 c1d1,1295,75,79,168,mateIn4,https://lichess.org/vBJcsRdS#41,
0D9GI,r5k1/Rp3ppp/3Q1n2/7q/2P3b1/8/5PPP/4R1K1 b - - 0 23,a8f8 d6f8 g8f8 a7a8 g4c8 a8c8 f6e8 e1e8,1229,76,92,4203,mateIn4,https://lichess.org/XvgCLFJT/black#46,
0GzPa,r6r/1p2k3/p2p1p1q/3Pb3/4P3/3B4/PP3QRP/5R1K w - - 0 30,f2f5 h6h2 g2h2 h8h2 h1g1 a8g8 f5g6 g8g6,1259,75,90,2746,mateIn4,https://lichess.org/4EkDR7v7#59,
00Dxh,8/8/8/6R1/2pk2P1/1r3K1P/8/8 w - - 0 48,f3g2 c4c3 g5g7 c3c2,1386,121,69,42,rookEndgame,https://lichess.org/iUtKfI3K#95,
00X0Q,6R1/8/8/8/1KP5/3r4/PP3kp1/8 w - - 3 52,c4c5 d3g3 g8g3 f2g3 c5c6 g2g1q,1329,75,90,1448,rookEndgame,https://lichess.org/aWPHCaqm#103,
00igM,1k6/1p4R1/2p2p1P/8/2r5/p6K/8/8 b - - 0 39,c4e4 h6h7,1343,78,82,90,rookEndgame,https://lichess.org/HEu1qD1v/black#78,
01CxB,4k3/R5R1/5pKp/1Pp3r1/8/6P1/4p2P/8 w - - 3 53,g6f6 g5g7 f6g7 e2e1q,1395,75,96,16825,rookEndgame,https://lichess.org/RKxc3BDJ#105,
03Efd,8/7r/3pkpp1/7P/1PP5/7R/2K4P/8 b - - 0 43,h7h5 h3h5 g6h5 b4b5,1397,74,91,2030,rookEndgame,https://lichess.org/jP1rViR6/black#86,
00SUF,1n6/1P6/5pp1/8/2k3PP/4P3/3K4/8 b - - 0 51,c4c5 h4h5 g6h5 g4h5 c5d6 h5h6,1338,78,64,861,knightEndgame,https://lichess.org/zGMp3vwR/black#102,
01WQW,8/8/8/8/1p6/pP1PN3/k1P2PP1/3K4 w - - 0 41,e3c4 a2b1 c2c3 a3a2 c3b4 a2a1q,1306,76,67,140,knightEndgame,https://lichess.org/mWRr0qPL#81,
02DwR,k7/P7/1K6/1N6/8/4p1p1/3n4/8 b - - 1 59,d2c4 b6a6 e3e2 b5c7,1324,78,96,23973,knightEndgame,https://lichess.org/fRO3U43N/black#118,
04dbk,8/2Nn2pk/3P3p/8/pp6/8/P5PP/5K2 w - - 0 39,f1e2 b4b3 a2b3 a4a3 c7e6 a3a2,1341,74,94,2182,knightEndgame,https://lichess.org/8yk8vFQr#77,
05R52,2K5/7p/3Pk1p1/1N2np2/p7/2P3P1/5PP1/8 w - - 0 40,c3c4 e5c4 d6d7 c4b6 c8b7 b6d7,1376,75,98,9784,knightEndgame,https://lichess.org/P1MjtLqZ#79,
000Zo,4r3/1k6/pp3r2/1b2P2p/3R1p2/P1R2P2/1P4PP/6K1 w - - 0 35,e5f6 e8e1 g1f2 e1f1,1353,75,86,627,mateIn2,https://lichess.org/n8Ff742v#69,
00Bg4,3r2k1/1q3ppp/p2rp3/Qp1B4/7P/P4P2/1PP3P1/1K1R3R b - - 0 21,d6d5 a5d8 d5d8 d1d8,1370,85,75,308,mateIn2,https://lichess.org/6qWf8wOP/black#42,
00Cfq,6k1/ppR2pp1/4p1p1/4P1N1/3r2P1/1P4K1/P6r/8 b - - 5 30,h2e2 c7c8 d4d8 c8d8,1303,128,100,63,mateIn2,https://lichess.org/Mtebd1Gr/black#60,
00KhM,5rk1/5ppp/1R6/3Qp3/2B1P3/2q3P1/3R1PKP/1r6 b - - 0 27,b1b6 d5f7 f8f7 d2d8,1350,94,78,41,mateIn2,https://lichess.org/o5Jg9MLX/black#54,
00MFe,3r3k/p5pp/2r2q2/2p4Q/8/8/P5PP/3R1R1K b - - 5 29,d8d1 h5e8 f6f8 e8f8,1304,75,93,2079,mateIn2,https://lichess.org/d1J7UJ4D/black#58,
00BrZ,r6r/pp2kb2/3p1p1Q/1N1Pp3/3bP3/P2B2P1/1P4PP/7K w - - 6 28,h6d2 h8h2 h1h2 a8h8 d2h6 h8h6,1399,75,84,438,mateIn3,https://lichess.org/ANKrgoJi#55,
00Pr6,r1b2rk1/p4ppp/2p5/6q1/2p3P1/3P1Q1P/PPP5/1K2RR2 b - - 0 17,c4d3 f3f7 f8f7 e1e8 f7f8 f1f8,1369,75,94,1904,mateIn3,https://lichess.org/CtrEbVZV/black#34,Kings_Knight_Opening Kings_Knight_Opening_Normal_Variation
00gH0,3r2k1/6pp/8/5Q2/2pP4/2Pq2P1/5RKP/8 b - - 2 35,d3c3 f5f7 g8h8 f7f8 d8f8 f2f8,1339,89,83,809,mateIn3,https://lichess.org/vnNaoc4v/black#70,
0175u,4r1k1/4qp2/3p3p/3P1np1/8/2Q5/1P3PPP/R2N2K1 w - - 2 30,g1f1 e7e2 f1g1 e2e1 c3e1 e8e1,1304,132,85,16,mateIn3,https://lichess.org/ZAjVr7XP#59,
01DhL,1r4k1/2q3p1/p3R2p/b2p4/1rpP3N/6P1/1PQ1RPP1/6K1 b - - 0 31,b4b2 e6e8 b8e8 e2e8 g8f7 c2g6,1359,76,96,5854,mateIn3,https://lichess.org/pT896h9l/black#62,
02W3t,1r2r1k1/1p3ppp/p4q2/2p1P3/2Q5/2P2R1P/PP4P1/5RK1 b - - 0 23,f6e5 c4f7 g8h8 f7f8 e8f8 f3f8 b8f8 f1f8,1308,81,76,146,mateIn4,https://lichess.org/TofvbPmM/black#46,
02kXd,r2q1r1k/p1p3pp/5p2/1bbN1P1Q/5R2/1B4B1/PPP3PP/7K b - - 2 21,b5e8 h5h7 h8h7 f4h4 e8h5 h4h5 h7g8 d5e7,1343,75,83,592,mateIn4,https://lichess.org/ICFzYzcW/black#42,
036SV,5r2/1R4bk/3p1qp1/2p1p2p/2P1B3/r2PQ3/5PPP/5RK1 w - - 2 23,e3h3 f6f2 f1f2 a3a1 b7b1 a1b1 f2f1 b1f1,1340,76,77,630,mateIn4,https://lichess.org/B9evmwEG#45,
03I6j,r2q3k/4bBpp/p7/1pp2P2/3nn3/7Q/PPP3PP/R1B2RK1 w - - 0 19,c2c3 d4e2 g1h1 e4f2 f1f2 d8d1 f2f1 d1f1,1312,75,93,206,mateIn4,https://lichess.org/8IJOh9fa#37,
03VdR,5r2/5r1k/5R1p/p1p5/1p2Q3/1P1P1pP1/P1PK3P/5q2 b - - 1 38,h7g7 e4g6 g7h8 g6h6 h8g8 f6g6 f7g7 g6g7,1394,77,84,91,mateIn4,https://lichess.org/nyPhW4BI/black#76,
00G81,3r4/5k2/p4Pp1/2pK2Pp/2R5/P7/8/8 w - - 7 51,d5c5 d8c8 c5d4 c8c4 d4c4 h5h4,1471,76,99,1282,rookEndgame,https://lichess.org/Q8HZlLcF#101,
00Kbj,8/8/6p1/PR3p2/1P3k2/7P/r5P1/7K w - - 1 39,h3h4 f4g3 b5d5 a2a1 d5d1 a1d1,1407,74,93,15798,rookEndgame,https://lichess.org/PW8a1JvE#77,
00dnp,8/Q7/7r/8/6K1/1r2k1p1/6P1/8 b - - 2 64,e3e2 a7a2 e2e3 a2b3,1453,79,94,22829,rookEndgame,https://lichess.org/hMbf0KPM/black#128,
00pBn,7R/8/8/P5p1/5k2/1KP3r1/7p/8 b - - 1 51,g3g2 a5a6 g2e2 a6a7,1486,75,89,882,rookEndgame,https://lichess.org/rQFsqHTR/black#102,
00xxi,6r1/7P/5K2/8/2P2k2/P7/8/8 b - - 0 68,g8f8 f6g7 f8d8 h7h8q d8h8 g7h8 f4e4 a3a4 e4d4 a4a5,1402,75,99,1903,rookEndgame,https://lichess.org/XrLtoaW5/black#136,
07ZAn,8/8/p5P1/P2k4/2np1K2/3N4/8/8 w - - 0 61,d3e5 c4e5 g6g7 e5g6 f4f3 g6e7,1453,75,99,3619,knightEndgame,https://lichess.org/6nApb9Oa#121,
07jKX,6k1/5pp1/N3p3/1p1p4/PP4P1/8/6K1/1n6 b - - 0 34,b5a4 b4b5 a4a3 a6b4 b1d2 b5b6 d2c4 b6b7,1410,74,94,5129,knightEndgame,https://lichess.org/HvTP3xos/black#68,
0AzGU,8/8/p4k2/P5p1/1N2K1P1/7n/8/8 b - - 0 46,h3f2 e4f3 f2d1 b4a6,1411,77,95,24090,knightEndgame,https://lichess.org/gIH7PD0n/black#92,
0Brqr,8/7p/2nk1pp1/ppp5/4KNP1/1P3P2/P1P3P1/8 w - - 2 35,f4d5 f6f5 g4f5 g6f5 e4f5 d6d5,1457,76,97,11069,knightEndgame,https://lichess.org/93PJIAZF#69,
0GABO,3b4/8/2N2kp1/1pp2p2/2P5/6PP/7K/8 w - - 0 42,c6d8 b5b4 d8b7 b4b3 b7c5 b3b2,1441,77,92,1651,knightEndgame,https://lichess.org/UjITD3RC#83,
000hf,r1bqk2r/pp1nbNp1/2p1p2p/8/2BP4/1PN3P1/P3QP1P/3R1RK1 b kq - 0 19,e8f7 e2e6 f7f8 e6f7,1468,76,91,563,mateIn2,https://lichess.org/71ygsFeE/black#38,Horwitz_Defense Horwitz_Defense_Other_variations
005Bm,4rk2/p1q5/1p3Q1b/8/1p5N/2P1p3/P3P3/2K5 b - - 0 43,c7f7 h4g6 f8g8 f6h8,1434,74,98,541,mateIn2,https://lichess.org/KKslCMev/black#86,
00KHR,8/6pk/1Q1p2n1/4p3/2P3P1/P2PP2P/1B4K1/4q3 w - - 1 35,g2f3 g6h4 f3e4 e1h1,1419,76,98,715,mateIn2,https://lichess.org/m54DAZPv#69,
00NUS,4rk2/pbp2pp1/1p1b4/3P1q2/QPBPN3/1KP2P2/P5r1/R3R3 w - - 0 25,e4d6 f5c2 b3a3 c2b2,1475,77,97,3537,mateIn2,https://lichess.org/jQaVQrR6#49,
