PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0E4Nm,6k1/q4pp1/3np2p/1pNp4/1PnP4/4P2P/5PP1/1BQ3K1 b - - 4 37,a7a1 b1h7 g8h7 c1a1,925,79,100,300,discoveredAttack,https://lichess.org/bftpKo7d/black#74,
0FJqM,4Q3/3r1pkp/2q5/5pN1/8/4P2P/4BP2/5RK1 w - - 4 34,f1d1 d7d1 e2d1 c6e8,964,77,100,320,discoveredAttack,https://lichess.org/4Jc78u2W#67,
0Iam3,2r5/ppq2p1k/4p1pP/4p3/8/3b1P2/PPnR3Q/1KR5 w - - 0 31,d2d3 c2a3 b2a3 c7c1,978,75,100,396,discoveredAttack,https://lichess.org/R5nFbN44#61,
0LCbJ,8/pp3p1p/6p1/2P5/PPk5/R5P1/3Kp3/3b4 w - - 7 47,a3f3 e2e1q d2e1 d1f3,964,76,100,103,discoveredAttack,https://lichess.org/as3un8Pj#93,
08B5W,6rk/1pb2p1Q/p3nPp1/4q3/4B3/3R4/PP4PP/5R1K b - - 0 26,h8h7 d3h3 e5h5 h3h5,1013,75,100,418,pin,https://lichess.org/kXtTUutB/black#52,
0CIyv,8/1pR2pkp/6p1/p5q1/P2Np3/1P1nn2P/R4PP1/5BK1 b - - 1 39,e3f1 d4e6 g7h6 e6g5,1082,77,100,111,pin,https://lichess.org/HYxF8PVu/black#78,
0Fot7,3r2k1/pq4pp/1p3pn1/8/6Q1/BP3PP1/P6P/4R1K1 b - - 0 26,b7a6 g4e6 g8h8 e6e8 g6f8 e8d8,1071,76,100,1379,pin,https://lichess.org/AhRwR3Bu/black#52,
0HU6o,bn2kb1r/5ppp/2q1pn2/1p6/2P5/1BN2PN1/1PP3PP/2BQ1RK1 b k - 0 14,b5c4 b3a4 c6a4 c3a4,1013,76,100,380,pin,https://lichess.org/hLrtePaE/black#28,Scandinavian_Defense Scandinavian_Defense_Gubinsky-Melts_Defense
0JxSS,3q3k/1p3Bp1/p6p/4pQ2/Pb2P3/7P/5PP1/6K1 w - - 0 29,f5e5 d8d1 g1h2 b4d6 e5g3 d6g3,1057,75,100,172,pin,https://lichess.org/6I2519f3#57,
00ZR6,8/1pr2pk1/3R1np1/6p1/p5Pn/1B2P2P/P3qP2/3R2KQ w - - 0 41,d6d2 h4f3 h1f3 e2f3,1009,83,100,47,fork,https://lichess.org/CNWztPWJ#81,
01o70,8/8/q7/P7/1K6/1N6/4k3/8 b - - 0 58,e2d3 b3c5 d3d4 c5a6,1016,149,100,12,fork,https://lichess.org/GIHV3uX4/black#116,
01zUD,8/4r3/1p2P1p1/3P2PN/P2KP3/1P6/7p/5k2 b - - 1 53,h2h1q h5g3 f1e1 g3h1,1042,171,100,7,fork,https://lichess.org/teYgNvBU/black#106,
02Rqq,5rk1/2R5/p2r3p/3p1bp1/3P4/1P3P2/P5PP/4R1K1 b - - 0 25,f8c8 c7c8 f5c8 e1e8 g8g7 e8c8,1007,75,100,188,fork,https://lichess.org/s6KXDjky/black#50,
02TNi,r3k2r/4q1bp/b1p2ppn/p3p3/Pp2P2B/1P3N2/NPQ2PPP/R4RK1 b kq - 2 17,a6f1 c2c6 e7d7 c6a8,1095,93,100,33,fork,https://lichess.org/6zMqSIJ8/black#34,Zukertort_Opening Zukertort_Opening_Kingside_Fianchetto
01kih,3r2k1/pp3pp1/1n4p1/2p5/6P1/1B3PKP/PP6/4R3 b - - 5 28,d8d2 e1e8 g8h7 b3f7,1062,76,100,148,deflection,https://lichess.org/mXVYDssc/black#56,
03U5L,r1b1k2N/pppp2pp/2n5/3Qp3/2B5/8/PPP4P/RNB1q1Kn w q - 2 12,c4f1 e1f2 g1h1 f2f1,1062,75,100,513,deflection,https://lichess.org/tOC3tDyq#23,Italian_Game Italian_Game_Two_Knights_Defense
07UYW,r1b1k2r/p1pp1pp1/1p5p/2b1P3/4QB2/2N3P1/PPP5/R3KBq1 w Qkq - 0 13,e4a8 g1f2 e1d1 f2f1,1062,76,100,168,deflection,https://lichess.org/vOWd4NPX#25,Vienna_Game Vienna_Game_Falkbeer_Variation
08fNW,8/7p/2pk2p1/Np2n3/3bP3/6PP/4B1K1/8 b - - 7 40,d6c5 a5b3 c5b4 b3d4,1003,77,100,290,deflection,https://lichess.org/kpr0FJgb/black#80,
0CmJ3,8/p6R/6p1/7k/5KnP/4P1P1/r7/8 b - - 3 39,g4h6 g3g4 h5h4 h7h6,1012,77,100,161,deflection,https://lichess.org/4sGeNDui/black#78,
0BBsi,r4rk1/ppq1b1p1/2n4p/2pBp3/2P3P1/3P2P1/PP1QN3/R3K2R b KQ - 2 17,g8h8 h1h6 g7h6 d2h6,1056,77,100,140,sacrifice,https://lichess.org/t60V5Jfn/black#34,Sicilian_Defense Sicilian_Defense_Staunton-Cochrane_Variation
0BqMg,q4r2/1p2p1kp/r2pbn2/8/4P3/1NN2P2/1PPQ2P1/2KR3R w - - 2 23,c3d5 a6a1 b3a1 a8a1,1039,95,100,28,sacrifice,https://lichess.org/FnoZGX4g#45,
0G8zo,1B4k1/1p3p2/4q1p1/2b1P2p/8/2r4P/P4QP1/3R1R1K w - - 2 32,f2f6 c3h3 g2h3 e6h3,1089,75,100,222,sacrifice,https://lichess.org/owPurZsd#63,
0Gh5B,2kr4/1pp3pp/2n5/5p2/6Q1/P2qB3/1P3PPP/2R3K1 w - - 0 22,g4g7 d3d1 c1d1 d8d1,1017,154,100,39,sacrifice,https://lichess.org/UWPKYnD9#43,
0HJ0I,3rk2r/pq3pp1/4pb1p/np2Nb2/2pP1B2/2P1Q2P/PP2BPP1/K2R3R w k - 4 19,e2f3 a5b3 a2b3 b7a6,1088,76,100,247,sacrifice,https://lichess.org/MOTbhVp9#37,
00E29,r1bq1rk1/4bppp/p1n5/3P4/Pp6/3B1N2/1B3PPP/R2Q1RK1 b - - 0 17,d8d5 d3h7 g8h7 d1d5,1090,75,100,255,discoveredAttack,https://lichess.org/tWRCApub/black#34,Sicilian_Defense Sicilian_Defense_Old_Sicilian
02zyG,r4rk1/ppp3pp/1bnq1p2/1B2p3/2P5/1QP1nN2/PP3PPP/R4RK1 b - - 0 14,e3f1 c4c5 g8h8 c5d6,1010,171,100,9,discoveredAttack,https://lichess.org/UZDQkZDi/black#28,Italian_Game Italian_Game_Classical_Variation
03PtH,K7/8/P1Q5/3nk3/8/1r6/8/8 w - - 5 68,c6c4 d5b6 a8b7 b6c4,1080,75,100,145,discoveredAttack,https://lichess.org/tf5rmdro#135,
03naU,4r1k1/pb5p/1p4p1/3pn3/2qB4/2P4P/PPB2RP1/5QK1 w - - 4 35,f1e1 e5f3 g2f3 e8e1,1012,136,100,24,discoveredAttack,https://lichess.org/DZM230XU#69,
05ad4,r3k1nr/pp1n1pb1/1qp3p1/4p2p/4P1b1/2NP1N1P/PPP1B1P1/R1BQ1R1K w kq - 0 11,h3g4 h5g4 f3h2 g4g3,1037,80,100,73,discoveredAttack,https://lichess.org/XvUdrUG1#21,Modern_Defense Modern_Defense_Other_variations
02QrB,2r3k1/p5p1/6p1/b2r1p2/P4P2/1R1BP3/4K3/1R6 b - - 1 36,c8d8 d3c4 g8f8 c4d5,1187,75,100,317,pin,https://lichess.org/wKkkFpB5/black#72,
09wG4,2k2b1r/1p1r1ppp/p1n1pn2/qN1p1b2/1P1P1B2/P3P3/3N1PPP/2RQKB1R b K - 0 12,a5d8 b5a7,1176,76,100,352,pin,https://lichess.org/6s2kf5dS/black#24,Queens_Pawn_Game Queens_Pawn_Game_Krause_Variation
0D3kf,4bk2/1p3pp1/p1pq3p/3P1B2/4Q3/6P1/PP3P1P/6K1 w - - 0 26,d5c6 d6d1 g1g2 e8c6 e4c6 b7c6,1199,192,100,9,pin,https://lichess.org/bvh1TN3s#51,
0Eb82,3k4/3r2p1/2Q2p1p/7P/1p2P1P1/2bKP3/8/8 w - - 3 51,d3c4 d7c7 c6c7 d8c7,1162,75,100,194,pin,https://lichess.org/459xw6Ff#101,
0GBuo,r1b1k3/pp1p2p1/3Pp1qr/4npBp/8/7P/PPBQ1PP1/R4RK1 w q - 2 18,g5h6 e5f3 g1h1 f3d2,1153,84,100,112,pin,https://lichess.org/Xg6bllBC#35,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted
02Gk6,r4rk1/p1p2ppp/1b6/3N4/3n2Q1/2q4P/P5P1/3R1R1K b - - 1 24,c3c6 d5e7 g8h8 e7c6,1143,75,100,299,fork,https://lichess.org/cwUiT84t/black#48,
030wp,5r1k/p4Bbp/3q2p1/8/2Q1p1P1/5n2/2PB1P1P/3QK2R w K - 2 31,e1f1 f3d2 f1g2 d2c4,1160,76,100,910,fork,https://lichess.org/OWfwMM1O#61,
066mB,2k4r/1p5p/5Rn1/p5P1/P2P2Pb/5b2/2B4P/R1BK4 w - - 1 31,d1d2 h4g5 d2c3 g5f6,1105,77,100,198,fork,https://lichess.org/XztxjT5S#61,
06iA6,r4k1r/ppq3pp/3bBp2/4p3/8/2P2R2/PP4P1/R4Q1K b - - 1 22,h7h5 f3f6 g7f6 f1f6 f8e8 f6h8,1103,75,100,149,fork,https://lichess.org/O1uXbHhZ/black#44,
076HW,8/2R2pk1/3N2p1/7p/2p5/3b2P1/r5PK/8 b - - 11 46,d3f1 c7f7 g7h6 f7f1,1140,75,100,755,fork,https://lichess.org/Vxt6Wp2E/black#92,
07W5q,8/5kp1/8/R3P1P1/1r4KP/8/p7/8 w - - 2 47,g4h5 g7g6 h5h6 b4h4,1159,75,100,188,deflection,https://lichess.org/raFBS975#93,
0JCvT,3R1bk1/5pp1/7p/p4N2/8/1brB2PP/5P2/6K1 b - - 13 42,a5a4 f5e7 g8h8 d8f8,1132,76,100,394,deflection,https://lichess.org/toIZizdq/black#84,
0KfBQ,4r2r/p1k2qp1/2pb1p1p/P4Q1P/2pP2P1/5P1N/5K2/1R6 b - - 1 31,f7d7 b1b7 c7b7 f5d7,1182,76,100,597,deflection,https://lichess.org/sIDcxXO2/black#62,
0LO0R,5rk1/pp3p2/2p3p1/8/2P2pP1/P2B2q1/1PK4R/7R b - - 5 25,g3g4 h2h8 g8g7 h1h7 g7f6 h8f8,1116,78,100,111,deflection,https://lichess.org/yZ0gyZ19/black#50,
0NMuW,5kr1/5pb1/p3p2p/1p6/3q2P1/1P3R1P/P1Q3K1/8 b - - 1 45,f8e7 c2c7 d4d7 f3f7 e7f7 c7d7,1143,75,100,504,deflection,https://lichess.org/JToUwDJJ/black#90,
04x6j,2r3k1/5ppp/Q3b3/2p1P3/prP5/1P2q3/P4NPP/3R1RK1 b - - 3 25,a4b3 a6c8 e6c8 d1d8,1118,176,100,21,sacrifice,https://lichess.org/JB9xYjVX/black#50,
05Fi9,4r1k1/Q1p2ppp/3R4/6q1/P7/4r2P/1PP3P1/5RK1 b - - 0 21,c7d6 a7f7 g8h8 f7f8 e8f8 f1f8,1132,81,100,68,sacrifice,https://lichess.org/I9JkRcN2/black#42,
06iA6,r4k1r/ppq3pp/3bBp2/4p3/8/2P2R2/PP4P1/R4Q1K b - - 1 22,h7h5 f3f6 g7f6 f1f6 f8e8 f6h8,1103,75,100,149,sacrifice,https://lichess.org/O1uXbHhZ/black#44,
098id,6rk/1p4qp/p4p2/3Q1B2/1P3P2/P7/5b1P/5R1K w - - 0 37,f5e6 g7g1 f1g1 g8g1,1165,75,100,582,sacrifice,https://lichess.org/Hz9QLw1E#73,
09H5N,8/8/p2b3B/5K2/kp3P2/7P/8/8 w - - 0 45,f5e6 b4b3 e6d6 b3b2 f4f5 b2b1q,1190,76,100,226,sacrifice,https://lichess.org/GfNkfCuO#89,
00xGN,r2q1rk1/ppp1nppp/3b4/1B6/3QP3/2N2b2/PPP2PPP/R1B2RK1 w - - 0 10,g2f3 d6h2 g1h2 d8d4,1136,76,100,195,discoveredAttack,https://lichess.org/g17XFBDp#19,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation
0CPfF,1k1r3r/1b5p/p1qbp2Q/1pp5/8/P3BN2/1PP3PP/3R1RK1 w - - 3 20,h6e6 d6h2 g1h2 c6e6 d1d8 h8d8,1175,76,100,87,discoveredAttack,https://lichess.org/cX7iL5cc#39,
0Flma,r4r1k/6p1/3p3p/p2Q1n2/1p1B4/5N2/PP2qPPP/4R1K1 b - - 5 26,e2d3 d4g7 f5g7 d5d3,1176,244,100,7,discoveredAttack,https://lichess.org/ORCLXcfE/black#52,
0JhfK,1r3k1r/n1p2p2/1b3N2/pP2Q2p/P7/3P2Pq/5P1P/3R1RK1 b - - 0 26,h5h4 f6d7 h3d7 e5h8,1178,75,100,170,discoveredAttack,https://lichess.org/CEfArVJu/black#52,
0KN4Z,r1b2k1r/pp4pp/nq6/3QR1B1/8/P1N5/1PP2PPP/R2K4 w - - 3 18,d5d8 b6d8 g5d8 c8g4 f2f3 a8d8,1111,75,100,554,discoveredAttack,https://lichess.org/US0sGtnT#35,Italian_Game Italian_Game_Two_Knights_Defense
04Fmz,r6k/p5p1/1p1q1r1p/3P1p2/7R/P4P2/1B1Q1KP1/8 b - - 0 30,f6f7 h4h6 d6h6 d2h6,1289,75,100,611,pin,https://lichess.org/d08sWQ7z/black#60,
06v4c,2kr1b1r/1p3p2/pq1p1p2/3bp2p/2B1P3/1P3P2/1PPQ2PP/2KR2R1 w - - 0 16,c4d5 f8h6 d2h6 h8h6,1290,76,100,223,pin,https://lichess.org/nUZ292sx#31,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
07Qdz,r1b1k1nr/1pp1qppp/1p6/4n3/1P1p4/P4N2/1B1NPPPP/R2QKB1R w KQkq - 0 11,b2d4 e5d3,1208,76,100,463,pin,https://lichess.org/43klrOnM#21,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
07mrn,r2qk2r/3bbppp/p1n1p3/1p1pP3/5P2/3PBN2/PP1QN1PP/R3K2R w KQkq - 1 13,e2d4 e7b4 d4c6 b4d2,1241,79,100,94,pin,https://lichess.org/Vw9mYq1E#25,French_Defense French_Defense_Steinitz_Variation
09lqC,8/7k/6p1/p3b2p/P3P3/r7/5PK1/3Q4 w - - 0 43,f2f3 a3a2 g2f1 a2a1 f1e2 a1d1,1278,77,100,152,pin,https://lichess.org/xUoDR1Ul#85,
00yLn,2k1b3/pp6/2p1N1p1/2P2p2/3K4/P4r2/8/R7 b - - 1 31,e8f7 e6g5 f7d5 g5f3,1296,99,100,83,fork,https://lichess.org/JgcSpYyU/black#62,
03Zkn,8/r3P3/3P1kp1/5p1p/1p3N1P/5P2/6P1/6K1 b - - 0 45,a7a8 f4d5 f6e6 d5c7 e6d6 c7a8,1204,75,100,212,fork,https://lichess.org/5YGLwyyr/black#90,
03vki,8/2R2pk1/7p/p1R3p1/Pq1P4/4P2P/5PP1/6K1 w - - 7 31,c5f5 b4b1 g1h2 b1f5,1216,81,100,82,fork,https://lichess.org/CyrZIxaF#61,
04xyV,8/p1r4p/1p4p1/8/1P5P/5QPK/P1r5/2k5 b - - 0 49,c2a2 f3f4 c1b2 f4c7,1282,77,100,146,fork,https://lichess.org/nmXhAZ2L/black#98,
05yhU,3r2k1/qb3pp1/p3p1p1/1p6/3P4/1B4B1/PP3PPP/R2Q2K1 w - - 1 23,g3h4 d8d4 d1c1 d4h4,1257,99,100,68,fork,https://lichess.org/85qcr3Ri#45,
0240A,3b4/3P1k2/2pB4/1p1b2p1/2pK2B1/2P5/P4P2/8 w - - 2 47,d4e5 d8f6 e5f5 d5e6 f5e4 e6g4,1252,75,100,904,deflection,https://lichess.org/nkan6wAb#93,
047dB,r3r1k1/7p/1p3RpB/2pP4/qpP5/3Q2P1/1PK3P1/5R2 w - - 4 27,d3b3 e8e2 h6d2 e2d2 c2d2 a4b3,1205,76,100,217,deflection,https://lichess.org/bfqTW3Ao#53,
0DZiK,3r2k1/ppR2pp1/3q3p/3pr3/3N4/4P3/P1Q2P2/3K3R w - - 2 34,d4f5 e5f5 c2f5 d6c7,1260,76,100,541,deflection,https://lichess.org/lRwabgpp#67,
0Ht9g,2r2bk1/1b1Q1p1p/4p1pP/6q1/1r6/5p2/5RB1/3R2K1 b - - 1 39,f3g2 d7f7 g8h8 f7f8 c8f8 f2f8,1264,75,100,665,deflection,https://lichess.org/dpniWr0l/black#78,
0Jmou,4kr2/1p6/pq2p3/3pn1p1/3P1b1r/BPQ4P/P1N3B1/5RK1 b - - 1 36,f8f7 c3c8 b6d8 c8e6,1289,75,100,842,deflection,https://lichess.org/2EZcsDWD/black#72,
02zar,r1bk1r2/pppp2pp/8/2PNnq2/5Q2/8/PPP3PP/R1B1R1K1 w - - 1 17,f4e5 f5f2 g1h1 f2f1 e1f1 f8f1,1210,75,100,171,sacrifice,https://lichess.org/1SQdTSeo#33,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense
04coX,6k1/1p1b1pp1/p2P3p/8/3P2P1/1P5P/1r3P2/2R3K1 b - - 2 28,d7c6 c1c6 b7c6 d6d7,1295,76,100,319,sacrifice,https://lichess.org/KY6fwdpY/black#56,
096KT,r1b2rk1/pp3p2/4pRpp/4P3/3p3q/3Q4/PPB3PP/3R2K1 b - - 0 22,b7b6 f6g6 f7g6 d3g6 g8h8 g6h7,1269,74,100,288,sacrifice,https://lichess.org/92DOAMRS/black#44,
0AjwL,1kr5/p1q2p1p/Pb3p2/1R6/8/4NQ2/3r1PPP/R5K1 w - - 5 34,e3d5 c7c1 a1c1 c8c1 f3d1 c1d1,1280,86,100,34,sacrifice,https://lichess.org/X1Iw4Irg#67,
0GDxs,1r4k1/1p4pp/p4bn1/3R4/8/2P5/qP2QPPP/3R2K1 b - - 1 26,g6f4 d5d8 b8d8 d1d8 f6d8 e2e8,1231,84,100,86,sacrifice,https://lichess.org/e1ccf8Zp/black#52,
02ejp,8/8/1kN3R1/6Bp/b3pp1P/2K2P2/6r1/8 b - - 0 37,a4c6 g5d8 b6b7 g6g2,1255,74,100,1352,discoveredAttack,https://lichess.org/w87g8I5t/black#74,
03jNq,r1b2rk1/5p2/p2pp1p1/1pq1n1bP/4P3/1NNB2Q1/PPP5/2K2R1R w - - 0 20,g3g5 e5d3 c2d3 c5g5,1228,76,100,111,discoveredAttack,https://lichess.org/YM9fVpH4#39,
05hXk,r2q1r2/pp2bp2/2pp2pk/7p/B1PpPn2/3P1QNP/PP3PRK/6R1 b - - 1 22,e7g5 g3f5 g6f5 g2g5 d8g5 g1g5,1238,75,100,230,discoveredAttack,https://lichess.org/K7T66iP8/black#44,
0855g,r3rk2/1p3pp1/2pp1q2/p3pR2/P1B1P3/2PP1P2/1PK1Q3/6b1 b - - 1 27,f6h6 f5f7 f8g8 f7f6 g8h7 f6h6,1230,158,100,12,discoveredAttack,https://lichess.org/Y6IBuPf1/black#54,
0AH5d,2rrq2k/pb3ppB/4n3/3pb2R/N7/Pp2PPP1/2Q2KP1/7R b - - 1 27,c8c2 h7c2 h8g8 h5h8,1261,76,100,1365,discoveredAttack,https://lichess.org/6wbC8KBL/black#54,
00tB9,1k1r3r/1bq1b1p1/p2p4/2nBp1P1/4P3/4BP2/1PPQN3/2KR3R w - - 3 24,d5b7 c5b3 c1b1 b3d2,1387,74,100,656,pin,https://lichess.org/I1QFfgyS#47,
02Vx1,r2r1bk1/1b5p/pq3Pp1/1p2N1P1/4P2Q/1PPp3P/6K1/R4R2 b - - 0 30,b6e3 f6f7 g8h8 e5g6 h8g7 h4h6,1355,75,100,945,pin,https://lichess.org/ffGvaEfd/black#60,
071B1,7k/pp4pp/6r1/1PPpn3/4pq2/7P/P4PP1/2RQ1RK1 w - - 2 26,c1c3 e5f3 c3f3 e4f3 d1f3 f4f3,1304,74,100,1451,pin,https://lichess.org/k0BJ8Sj8#51,
0DCCk,4rr1k/p1p3pp/3q4/3Q4/3B4/2N3bP/PPP2P2/5RK1 w - - 4 26,f2g3 d6g3 d5g2 f8f1 g1f1 e8e1,1333,74,100,674,pin,https://lichess.org/UQmmLW8c#51,
0G37D,n6r/1pkq2b1/2p2R1p/3p4/P4B2/2PP4/1P4PP/R2B2K1 b - - 2 25,c7d8 f6d6 d7d6 f4d6,1355,81,100,132,pin,https://lichess.org/ZfJS2ixS/black#50,
02YQP,8/2p3pk/pq1nR2p/6pP/P2P2P1/rp2R3/2PQ1P2/1K6 w - - 0 37,e3b3 a3b3 c2b3 b6b3 b1c1 b3e6,1320,76,100,367,fork,https://lichess.org/oAOEfAQJ#73,
036KU,8/5k2/3P1p2/6p1/ppn1P3/8/PP1K4/5R2 w - - 3 43,d2c2 c4e3 c2d3 e3f1,1362,221,100,3,fork,https://lichess.org/N4nHim8p#85,
04awQ,8/8/3k1pp1/1p1pn3/3N3p/1r3P1P/3K2P1/2R5 b - - 1 60,b3a3 d4b5 d6d7 b5a3,1335,79,100,117,fork,https://lichess.org/CYDjLJZ3/black#120,
07tAS,r2qr2k/ppp2Q1p/3p1Np1/5b2/2B5/5N1P/Pb3PP1/R3R1K1 b - - 2 20,b2f6 e1e8 d8e8 f7f6,1316,77,100,145,fork,https://lichess.org/OiwMuL6G/black#40,
082v7,7r/pp3k2/4Rn2/2P3p1/6B1/5KP1/PP3P1r/R7 w - - 1 31,e6e5 h2f2 f3f2 f6g4 f2f3 g4e5,1373,75,100,742,fork,https://lichess.org/h5EtJdyw#61,
043dJ,1k3r2/pp5p/2B1pN2/8/3n2P1/7Q/PPPR3P/2K1q3 w - - 1 27,d2d1 d4e2 c1b1 e1d1,1331,78,100,73,deflection,https://lichess.org/rkBSKIor#53,
04AF5,3r4/pp2bpk1/7p/P1p5/4q3/6P1/QP3P1P/R1R3K1 w - - 0 28,a2c4 d8d1 c1d1 e4c4,1331,75,100,346,deflection,https://lichess.org/SJcQPuuK#55,
04G8a,r7/3R2pk/8/4N1pq/4P3/5PQ1/3R2K1/1r6 w - - 3 48,g3h3 b1g1 g2h2 g1h1 h2h1 h5h3,1321,76,100,177,deflection,https://lichess.org/IqcGaK52#95,
082v7,7r/pp3k2/4Rn2/2P3p1/6B1/5KP1/PP3P1r/R7 w - - 1 31,e6e5 h2f2 f3f2 f6g4 f2f3 g4e5,1373,75,100,742,deflection,https://lichess.org/h5EtJdyw#61,
0DukA,k6r/p7/1p6/6R1/8/5Rp1/PP4P1/3r2K1 w - - 4 33,f3f1 h8h1 g1h1 d1f1,1348,75,100,1034,deflection,https://lichess.org/vw8aa71o#65,
00ouE,2r5/2r3k1/1p2pp1p/p2pQ1p1/3P4/4P1P1/PPq2P1R/KR6 w - - 0 30,e5e6 c2b1 a1b1 c7c1,1337,75,100,1001,sacrifice,https://lichess.org/ZjaFn424#59,
01MRs,r5k1/p2qppbp/1p1p1np1/2p5/2Pn4/P1NP2PP/1P2PP2/1RBQ1RK1 w - - 0 14,e2e3 d7h3 e3d4 f6g4 d1g4 h3g4,1342,77,100,277,sacrifice,https://lichess.org/jIGXIyov#27,English_Opening English_Opening_Symmetrical_Variation
03MpQ,3R4/p5kp/1p3prq/2b1p1n1/5p2/2B2P2/PPP1Q1PP/5R1K w - - 17 30,f1d1 h6h2 h1h2 g6h6,1312,157,100,20,sacrifice,https://lichess.org/hTxczbDD#59,
04QLv,6rk/p4ppp/8/4pPR1/7Q/3P4/Pqr3PP/5RK1 b - - 0 26,f7f6 h4h7 h8h7 g5h5,1373,74,100,473,sacrifice,https://lichess.org/jBwgP1oc/black#52,
06Fqx,2k1r3/1pp2ppp/p3rn2/8/8/2PQB1Pq/PP1R1P1P/5RK1 b - - 5 18,f6g4 d3d7 c8b8 d7d8 e8d8 d2d8,1305,76,100,328,sacrifice,https://lichess.org/KZ7aERfE/black#36,Scandinavian_Defense Scandinavian_Defense_Portuguese_Gambit
06J8B,r1b2k2/5ppp/3q1n2/4NP2/1p2P3/3B2QP/6P1/1R4K1 b - - 0 23,c8b7 e5g6 h7g6 g3d6,1319,75,100,372,discoveredAttack,https://lichess.org/CB50kM5n/black#46,
09sy0,3r2rk/1p3p1p/2pb1p2/p4q2/2P4Q/1P2P1PP/5PB1/1R1R2K1 w - - 2 32,b1b2 d6g3 f2g3 d8d1,1393,76,100,639,discoveredAttack,https://lichess.org/wcpzMVZI#63,
0Abf0,8/pp3p2/8/3kq3/5P2/1P2P1RP/6PK/8 b - - 0 35,e5c3 e3e4 d5d4 g3c3,1368,75,100,608,discoveredAttack,https://lichess.org/0qCyr58q/black#70,
0Duv3,r4r1k/4npp1/p7/1pp1q1N1/3p4/2P4P/PP3PP1/R1BQ2K1 b - - 1 22,e7f5 d1h5 f5h6 g5f7 f8f7 h5e5,1388,86,100,95,discoveredAttack,https://lichess.org/j1HE1qe8/black#44,
0LiA7,4rr1k/1p2Q2p/p4Bq1/5p2/2pP4/2P1R3/PP4PP/6K1 b - - 0 26,g6f6 e7f6 f8f6 e3e8,1366,328,100,3,discoveredAttack,https://lichess.org/pJpYQd2z/black#52,
00C8e,8/5p1k/5Ppb/2p3P1/1p6/8/KB5Q/3q4 b - - 4 58,d1a4 a2b1 a4d1 b2c1,1495,179,100,19,pin,https://lichess.org/YqVcRoWF/black#116,
00Oft,3r4/p1pk1p1p/2pp1qr1/2b5/Q3P1b1/5NB1/P2N1PPP/R4RK1 w - - 2 16,g3h4 g4f3 d2f3 f6f3,1490,184,100,35,pin,https://lichess.org/SpSdvvVa#31,
03CF0,r2qr1k1/p1p1bpBp/2pp1n2/5b2/4P2P/6Q1/PPP2PP1/RN2K2R b KQ - 1 12,f5g4 g7f6 e7f6 g3g4,1473,430,100,4,pin,https://lichess.org/dAKdfRR3/black#24,
051fG,3rr1k1/p2n1pp1/1p3bbp/2p5/2B2P2/2N3B1/PPP2QPP/5RK1 w - - 1 21,c3d5 f6d4,1412,201,100,31,pin,https://lichess.org/eSSPxnSa#41,
0AMtd,3b1rk1/pp5p/2pp1rp1/5P2/2PpQ1Pq/3P3P/PP4B1/R4RK1 w - - 2 21,e4d4 d8b6 c4c5 b6c5 d4c5 d6c5,1445,245,100,2,pin,https://lichess.org/phu5LHB9#41,
00Lo9,5k2/8/4p3/3p2p1/p1pQ2P1/P1P2q2/1PB5/7K w - - 0 42,h1h2 f3e2 h2g3 e2c2,1414,237,100,11,fork,https://lichess.org/oAKhM88Y#83,
030fP,3kq1Q1/1p6/p2p4/3N4/6b1/8/PP5P/6K1 w - - 5 31,g8g4 e8e1 g1g2 e1d2 g2g3 d2d5,1420,165,100,18,fork,https://lichess.org/a7xA5veb#61,
04EfB,r3r3/p1p3kp/1p4p1/4Np2/2nP1q1P/2P1nN2/PP4P1/1KQ1R2R w - - 1 22,e5c4 f4e4 b1a1 e3c2 c1c2 e4c2,1413,207,100,22,fork,https://lichess.org/zl5ns23Y#43,
04Grm,2k4r/1b4p1/p6p/2b1Np2/3q4/P1Q2P2/1PP3PP/R4RK1 w - - 0 24,c3d4 c5d4 g1h1 d4e5,1441,243,100,18,fork,https://lichess.org/Q4EasZu1#47,
07SoW,6rk/6q1/4Q2p/p3N3/8/6P1/5P2/2b3K1 b - - 0 37,g8f8 e5g6 h8h7 g6f8,1450,471,100,4,fork,https://lichess.org/TCMhMbmw/black#74,
06xcs,8/p4k1p/1p3P2/2p5/3p4/7P/r2KR1P1/5R2 w - - 3 37,d2d3 c5c4 d3c4 a2e2,1452,193,100,17,deflection,https://lichess.org/DLe2wxIE#73,
0AMqC,r4rk1/1b2qp2/p2pp1pQ/1p4P1/4P3/P1PP1R2/6PP/R6K b - - 1 20,f7f5 h6g6 e7g7 g6e6,1443,500,100,0,deflection,https://lichess.org/ZWl8OyFK/black#40,
0G9T9,3r2k1/5qpp/Q4p2/2n1p3/P1p1P3/5PB1/1P4PP/2R3K1 w - - 3 27,a6c4 d8d1 c1d1 f7c4,1431,75,100,406,deflection,https://lichess.org/ATU1wUyg#53,
